"Facility","Code","SampleDate","N1_Copies.L","N2_Copies.L","ORFlab_Copies.L","S_Copies.L","N_Copies.L","MA_old","MA_new"
"Central","CEN",2023-09-13,,,4431.81304933333,4415.298715,5978.999619,,4262.74868980479
"Central","CEN",2023-09-17,,,6193.31255413333,6036.36600368333,7625.69335388333,,5121.17728322868
"Central","CEN",2023-09-20,,,6588.15295069167,6373.667467405,8151.78000221667,,5949.10841675451
"Central","CEN",2023-09-24,,,4959.552398025,4556.19254707167,6129.81051121667,,6171.16776304167
"Metropolitan","METC",2020-09-13,,,,,,,
"Metropolitan","METC",2020-09-16,40466.1978882758,3716667.14083035,,,,,
"Metropolitan","METC",2020-09-20,40466.1978882758,3716667.14083035,,,,,
"Metropolitan","METC",2020-09-23,20995.3019523697,6862.70228009904,,,,,
"Metropolitan","METC",2020-09-27,5998.23147325836,784.00880018052,,,,,
"Metropolitan","METC",2020-09-30,9524.25020221208,12339.4978530069,,,,476704.66640997,
"Metropolitan","METC",2020-10-04,9524.25020221208,12339.4978530069,,,,165182.4398473,
"Metropolitan","METC",2020-10-07,39488.1135970921,5431.44979059804,,,,12806.8193030721,
"Metropolitan","METC",2020-10-11,39488.1135970921,5431.44979059804,,,,16067.4317031531,
"Metropolitan","METC",2020-10-14,15562.8201643935,3532.36982214207,,,,16349.7581021418,
"Metropolitan","METC",2020-10-18,21524.71973406,4804.47226510247,,,,15947.2796229485,
"Metropolitan","METC",2020-10-21,122815.197087182,16973.2862624886,,,,28766.5535903824,
"Metropolitan","METC",2020-10-25,122815.197087182,16973.2862624886,,,,41701.1841440114,
"Metropolitan","METC",2020-10-28,9.71775398359377,2.43884592403609,,,,37938.3726617754,
"Metropolitan","METC",2020-11-01,9.71775398359377,2.43884592403609,,,,30222.6895144568,
"Metropolitan","METC",2020-11-04,6549.43555523053,6173.90406420901,,,,19067.0170211157,
"Metropolitan","METC",2020-11-08,6549.43555523053,6173.90406420901,,,,9007.88766941026,
"Metropolitan","METC",2020-11-11,18611.5695559494,3306.81171353143,,,,5922.15213853345,
"Metropolitan","METC",2020-11-15,20727.4124762731,3361.69411357253,,,,8402.13826146187,
"Metropolitan","METC",2020-11-18,40276.0637076868,4101.69511560046,,,,12888.5732877567,
"Metropolitan","METC",2020-11-22,40276.0637076868,4101.69511560046,,,,16462.2489528192,
"Metropolitan","METC",2020-11-25,316185.508970351,38856.4733892381,,,,58395.3789361527,
"Metropolitan","METC",2020-11-29,316185.508970351,38856.4733892381,,,,99009.5747859925,
"Metropolitan","METC",2020-12-02,78308.2718988671,18958.3374394612,,,,106466.041610099,
"Metropolitan","METC",2020-12-06,48884.1608572637,17021.4960871614,,,,96212.6862278957,
"Metropolitan","METC",2020-12-09,104298.86508517,16961.3702036139,,,,79934.3104913909,
"Metropolitan","METC",2020-12-13,104298.86508517,16961.3702036139,,,,61452.2326500928,
"Metropolitan","METC",2020-12-16,93358.2216327734,11150.6930324805,,,,52923.5866231519,
"Metropolitan","METC",2020-12-20,74713.3345030244,11126.5775527941,,,,51802.2213979818,
"Metropolitan","METC",2020-12-23,12614.8522866715,8790.70941322939,,,,41626.8279637197,
"Metropolitan","METC",2020-12-27,906.203773567528,5282.73963935189,,,,27940.8881718837,
"Metropolitan","METC",2020-12-30,48324.5060682054,20938.4651932112,,,,23615.0486624834,
"Metropolitan","METC",2021-01-03,48324.5060682054,20938.4651932112,,,,23449.8205526199,
"Metropolitan","METC",2021-01-06,69108.582034338,5080.95651128039,,,,27997.0788221289,
"Metropolitan","METC",2021-01-10,69108.582034338,5080.95651128039,,,,33235.0429580714,
"Metropolitan","METC",2021-01-13,16964.0851855064,2620.18471871997,,,,29653.28978211,
"Metropolitan","METC",2021-01-17,16964.0851855064,2620.18471871997,,,,23238.1784756195,
"Metropolitan","METC",2021-01-20,18189.3631982075,11711.5967620539,,,,17907.3797892916,
"Metropolitan","METC",2021-01-24,18189.3631982075,11711.5967620539,,,,14646.5269928466,
"Metropolitan","METC",2021-01-27,44432.3762375982,16706.4139256008,,,,17565.6224984935,
"Metropolitan","METC",2021-01-31,44432.3762375982,16706.4139256008,,,,22330.075445197,
"Metropolitan","METC",2021-02-03,10852.0362970386,649.767343613574,,,,20460.0429909139,
"Metropolitan","METC",2021-02-07,10852.0362970386,649.767343613574,,,,16858.5721925071,
"Metropolitan","METC",2021-02-10,10869.2479958411,376232.516899276,,,,58905.5202924526,
"Metropolitan","METC",2021-02-14,10869.2479958411,376232.516899276,,,,101719.099905715,
"Metropolitan","METC",2021-02-17,11606.5626669185,1712.09603962345,,,,99877.9990171785,
"Metropolitan","METC",2021-02-21,11606.5626669185,1712.09603962345,,,,84455.107514812,
"Metropolitan","METC",2021-02-24,19869.0884563747,2996.72496362625,,,,54575.6119660252,
"Metropolitan","METC",2021-02-28,19869.0884563747,2996.72496362625,,,,24620.4141228263,
"Metropolitan","METC",2021-03-03,7184.89359550403,41133.8664400974,,,,13421.1306977682,
"Metropolitan","METC",2021-03-07,6851.18093868759,44733.8276441069,,,,17806.6263192389,
"Metropolitan","METC",2021-03-10,29402.0458613621,5428.62562535263,,,,19700.031690639,
"Metropolitan","METC",2021-03-14,29402.0458613621,5428.62562535263,,,,20135.0995066615,
"Metropolitan","METC",2021-03-17,16061.4113592545,4794.32366977089,,,,17626.6671336898,
"Metropolitan","METC",2021-03-21,16061.4113592545,4794.32366977089,,,,14619.6990079384,
"Metropolitan","METC",2021-03-24,24744.3279778246,3911.61296727529,,,,13149.7603112332,
"Metropolitan","METC",2021-03-28,24744.3279778246,3911.61296727529,,,,12960.2080126017,
"Metropolitan","METC",2021-03-31,33906.9781277371,3916.88476567221,,,,14498.9349765793,
"Metropolitan","METC",2021-04-04,25134.9030953253,10929.6088296946,,,,16075.0235087422,
"Metropolitan","METC",2021-04-07,58742.0920071248,46028.8914128454,,,,25914.4123979374,
"Metropolitan","METC",2021-04-11,71821.0740941449,17940.011686735,,,,33170.5587545637,
"Metropolitan","METC",2021-04-14,158313.968902783,109068.827154887,,,,62320.728438292,
"Metropolitan","METC",2021-04-18,29602.7214041098,5612.11137484465,,,,59278.4426090614,
"Metropolitan","METC",2021-04-21,74164.641429493,44048.7400160821,,,,64446.9244095137,
"Metropolitan","METC",2021-04-25,62967.9951290419,51694.804524232,,,,59533.3216470679,
"Metropolitan","METC",2021-04-28,89253.1417916378,42505.2053121485,,,,59654.8352593119,
"Metropolitan","METC",2021-05-02,138148.579770359,24728.7897337259,,,,62480.7143522308,
"Metropolitan","METC",2021-05-05,102545.488387877,35783.5991572854,,,,68601.391383801,
"Metropolitan","METC",2021-05-09,155703.97542154,22290.5111966756,,,,75657.5968693015,
"Metropolitan","METC",2021-05-12,53696.1478606929,27406.8727098167,,,,68741.3695964008,
"Metropolitan","METC",2021-05-16,19710.2553354599,4439.28043643183,,,,53719.8613948442,
"Metropolitan","METC",2021-05-19,20598.0300931013,19259.2461837276,,,,38735.3149433035,
"Metropolitan","METC",2021-05-23,12707.6942761397,15540.6107023924,,,,25706.9116183747,
"Metropolitan","METC",2021-05-26,13954.4332093269,2542.56899390417,,,,15967.0767704195,
"Metropolitan","METC",2021-05-30,21827.9650044686,746.745150444739,,,,12742.6725139825,
"Metropolitan","METC",2021-06-02,227.439943780967,217.804279152624,,,,8954.36483238029,
"Metropolitan","METC",2021-06-06,62.6572914536571,70.7628763492039,,,,5445.93470924765,
"Metropolitan","METC",2021-06-09,185.035611215436,3.78795852102854,,,,2664.53693310319,
"Metropolitan","METC",2021-06-13,2434.75708225369,580.233940928941,,,,1394.8709534561,
"Metropolitan","METC",2021-06-16,2556.94653150464,849.573084366772,,,,855.961966037951,
"Metropolitan","METC",2021-06-20,71.3085015518943,652.762228957904,,,,914.492142331971,
"Metropolitan","METC",2021-06-23,70.0940470107411,274.472333919842,,,,818.511491584879,
"Metropolitan","METC",2021-06-27,69.858742230561,273.411381871388,,,,585.989665064685,
"Metropolitan","METC",2021-06-30,64.9905801461272,5.21530748630909,,,,297.03284395358,
"Metropolitan","METC",2021-07-04,116.02461780982,26.1850083268333,,,,128.34418358267,
"Metropolitan","METC",2021-07-07,2364.79095242547,128.715097164848,,,,381.202971633862,
"Metropolitan","METC",2021-07-11,21600.0350217671,4592.22104343363,,,,3623.64988008958,
"Metropolitan","METC",2021-07-14,2527.31815222794,1415.87112436848,,,,4093.3949714195,
"Metropolitan","METC",2021-07-18,3224.44542945915,11827.7371558613,,,,5862.17106277792,
"Metropolitan","METC",2021-07-21,10864.5747152355,544.646972469975,,,,6087.15828453578,
"Metropolitan","METC",2021-07-25,8801.73814108243,1498.44971843953,,,,6015.14212566822,
"Metropolitan","METC",2021-07-28,35433.4545929102,20117.8806754339,,,,11076.2412039147,
"Metropolitan","METC",2021-08-01,16935.8304405588,4532.35466241573,,,,12492.9062772189,
"Metropolitan","METC",2021-08-04,23210.5025335794,15699.8298931387,,,,15824.9648250358,
"Metropolitan","METC",2021-08-08,32309.9129619036,12185.5666752309,,,,18167.7020790288,
"Metropolitan","METC",2021-08-11,20934.9231078811,15909.5895161213,,,,19134.9449807441,
"Metropolitan","METC",2021-08-15,200.341266515598,794.285542411206,,,,14428.8627986084,
"Metropolitan","METC",2021-08-18,23320.3423740352,14637.9342982685,,,,14803.8975006952,
"Metropolitan","METC",2021-08-22,28562.792281741,16208.0521110566,,,,15389.8228544676,
"Metropolitan","METC",2021-08-25,58052.4410715475,10058.3983913046,,,,20473.0686594048,
"Metropolitan","METC",2021-08-29,3306.67225044457,2212.54118369266,,,,18004.7446676206,
"Metropolitan","METC",2021-09-01,38499.9649002131,23162.3922372369,,,,22224.0498150507,
"Metropolitan","METC",2021-09-05,84711.2677937987,34737.7941767072,,,,30870.1842060326,
"Metropolitan","METC",2021-09-08,123973.293548926,115532.544758214,,,,55875.0432740172,
"Metropolitan","METC",2021-09-12,88606.1337172446,102925.282444349,,,,74179.2865427815,
"Metropolitan","METC",2021-09-15,17318.7260579456,3139.28815844438,,,,68960.2619639097,
"Metropolitan","METC",2021-09-19,13809.9794783488,38154.07707603,,,,57930.0499742447,
"Metropolitan","METC",2021-09-22,31294.5778206143,5139.77838783626,,,,39547.4146486661,
"Metropolitan","METC",2021-09-26,49606.8901977794,4815.1361005135,,,,27537.8650740725,
"Metropolitan","METC",2021-09-29,84957.7222161815,35943.4515556487,,,,31652.4498400362,
"Metropolitan","METC",2021-10-03,250801.783082001,163969.068043546,,,,78963.1217732621,
"Metropolitan","METC",2021-10-06,53251.0295665625,16893.2234996474,,,,81780.3017789916,
"Metropolitan","METC",2021-10-10,50647.1919519832,61879.2280478101,,,,87022.8727673586,
"Metropolitan","METC",2021-10-13,210185.434737268,59856.7225095714,,,,96190.8902900605,
"Metropolitan","METC",2021-10-17,188590.037968518,75991.4065334651,,,,104021.225937659,
"Metropolitan","METC",2021-10-20,74007.0536708486,62874.4793165074,,,,96238.0207197638,
"Metropolitan","METC",2021-10-24,82787.0615725268,61636.9892248444,,,,95427.9924730668,
"Metropolitan","METC",2021-10-27,282315.225459945,467349.484369317,,,,162171.496962199,
"Metropolitan","METC",2021-10-31,296341.557275815,311700.425851412,,,,210197.364239095,
"Metropolitan","METC",2021-11-03,190117.465252098,152329.061210624,,,,230257.887201655,
"Metropolitan","METC",2021-11-07,120952.071344996,125865.832844773,,,,218153.029658127,
"Metropolitan","METC",2021-11-10,165620.931444062,138426.181281556,,,,193570.137759085,
"Metropolitan","METC",2021-11-14,165620.931444062,138426.181281556,,,,160736.309373987,
"Metropolitan","METC",2021-11-17,178282.485734715,191937.47380213,,,,157126.037075271,
"Metropolitan","METC",2021-11-21,244525.207140413,105294.271880223,,,,163632.157645429,
"Metropolitan","METC",2021-11-24,243063.362615268,64645.1946192755,,,,166474.388564705,
"Metropolitan","METC",2021-11-28,243063.362615268,64645.1946192755,,,,164174.867177853,
"Metropolitan","METC",2021-12-01,465976.362014595,364129.788001108,,,,225267.862959687,
"Metropolitan","METC",2021-12-05,451712.297863078,456822.930332957,,,,296011.93332619,
"Metropolitan","METC",2021-12-08,200014.039725594,293544.985429008,,,,317488.62007511,
"Metropolitan","METC",2021-12-12,249809.61745985,486227.564424367,,,,349263.131790438,
"Metropolitan","METC",2021-12-15,189601.391190635,641150.909482737,,,,367842.588731014,
"Metropolitan","METC",2021-12-19,208083.163445931,289463.033725779,,,,337027.513237214,
"Metropolitan","METC",2021-12-22,174442.990843854,187935.749954968,,,,293236.046035615,
"Metropolitan","METC",2021-12-26,99870.9313544695,68701.644730349,,,,228459.763558209,
"Metropolitan","METC",2021-12-29,870727.997276558,321433.580952813,,,,291465.974181493,
"Metropolitan","METC",2022-01-02,870727.997276558,321433.580952813,,,,370041.286516668,
"Metropolitan","METC",2022-01-05,3047674.81323498,1080205.13871223,,,,843172.217424431,
"Metropolitan","METC",2022-01-09,2140069.74648424,1068318.62758679,,,,1172424.3935536,
"Metropolitan","METC",2022-01-12,2067253.99932152,701924.253630326,,,,1412201.01964993,
"Metropolitan","METC",2022-01-16,2278999.12252945,629349.774353971,,,,1504402.83557678,
"Metropolitan","METC",2022-01-19,371174.781568129,78618.2139725024,,,,1205275.71400904,
"Metropolitan","METC",2022-01-23,412733.071724976,163569.882671315,,,,856253.309184823,
"Metropolitan","METC",2022-01-26,433622.736643393,121721.75624422,,,,555424.890633012,
"Metropolitan","METC",2022-01-30,425158.31580305,99598.1136540025,,,,365714.438257815,
"Metropolitan","METC",2022-02-02,2905.03829055417,1221.02383708962,,,,202294.994072923,
"Metropolitan","METC",2022-02-06,2796.32957284218,629.922363394376,,,,136829.923780596,
"Metropolitan","METC",2022-02-09,1350.37795798957,1177.23117426251,,,,68129.0467245881,
"Metropolitan","METC",2022-02-13,997.093024298731,1155.47318255726,,,,23221.9931474322,
"Metropolitan","METC",2022-02-16,4157.76875677276,1623.99434608768,,,,1765.18255525093,
"Metropolitan","METC",2022-02-20,4042.44296531252,1615.66455666843,,,,2052.4491956597,
"Metropolitan","METC",2022-02-23,4639.7012491466,905.891148113012,,,,2407.88044217779,
"Metropolitan","METC",2022-02-27,4065.04040331199,111.604923690908,,,,2494.04700630447,
"Metropolitan","METC",2022-03-02,189.341073552227,127.28728674642,,,,1967.27401668774,
"Metropolitan","METC",2022-03-06,253.516375538997,189.564770057724,,,,1314.93153396646,
"Metropolitan","METC",2022-03-09,3.78393928631801,0.8944392723,,,,674.668612692807,
"Metropolitan","METC",2022-03-13,1.4140393415,2.58453634693367,,,,256.882347797146,
"Metropolitan","METC",2022-03-16,1.4140393415,0.8944392723,,,,51.4894562531102,
"Metropolitan","METC",2022-03-20,,,,,,,
"Metropolitan","METC",2022-03-23,,,4119.18273246154,1261.76849889462,4932.26661350769,,
"Metropolitan","METC",2022-03-27,,,3914.44729468462,2009.36846104615,3800.20134803077,,
"Metropolitan","METC",2022-03-30,,,4657.72540345385,2790.43001801077,6139.03984713846,,
"Metropolitan","METC",2022-04-03,,,6339.4424743,5665.41809840769,8546.44898934615,,
"Metropolitan","METC",2022-04-06,,,10204.5376909538,7880.70929374615,13734.2019466231,,7222.70565361859
"Metropolitan","METC",2022-04-10,,,7243.25348103077,6169.98423755385,10096.2370870846,,8241.68933966314
"Metropolitan","METC",2022-04-13,,,13778.5258616923,11517.4115665615,21971.1044293077,,11318.8387361651
"Metropolitan","METC",2022-04-17,,,14409.8981598462,14255.4270020769,19981.2946456154,,13550.1796555221
"Metropolitan","METC",2022-04-20,,,16147.2007874538,13350.6844140615,23597.7782867538,,16178.1303035756
"Metropolitan","METC",2022-04-24,,,29247.7881650769,28755.5289010769,42975.2537576923,,21996.5163565596
"Metropolitan","METC",2022-04-27,,,44952.3381879231,34943.8859689231,48057.4068551538,,29977.7214175869
"Metropolitan","METC",2022-05-01,,,52683.7547525385,62001.310652,64820.6320774615,,40087.1946808923
"Metropolitan","METC",2022-05-04,,,58252.4898105385,65565.9190606154,70618.2002823077,,50097.7303673965
"Metropolitan","METC",2022-05-08,,,45896.8651820769,44750.3856490769,62909.6087953846,,55157.7993629103
"Metropolitan","METC",2022-05-11,,,46396.0005761538,44506.3357984615,60103.3126569231,,56689.4979422179
"Metropolitan","METC",2022-05-15,,,77991.19921,66995.0323084615,89967.1097123077,,63543.2523089263
"Metropolitan","METC",2022-05-18,,,40891.4206584615,38682.9806630769,52152.7632722308,,60374.54401275
"Metropolitan","METC",2022-05-22,,,44733.2279607692,42993.1147392308,54447.4578860769,,58431.4431892981
"Metropolitan","METC",2022-05-25,,,45057.0907276923,37985.0528930769,67831.8399524,,56573.222185441
"Metropolitan","METC",2022-05-29,,,57603.5151623077,43020.4690076923,76596.4485170154,,58035.6423917699
"Metropolitan","METC",2022-06-01,,,37311.53930175,27557.4290961583,56217.33316535,,54719.1190043305
"Metropolitan","METC",2022-06-05,,,43994.337451,31650.1867667182,56358.7011676545,,54550.1738125943
"Metropolitan","METC",2022-06-08,,,37262.5851038462,21249.5261629231,55870.7407030769,,51763.9403631988
"Metropolitan","METC",2022-06-12,,,45561.0300076923,27597.8483267692,69785.6496592308,,51989.8683704594
"Metropolitan","METC",2022-06-15,,,34349.9205769231,17991.7265111231,45470.7651919231,,48297.3759763536
"Metropolitan","METC",2022-06-19,,,36069.8867392308,15585.5669587385,51219.6037026923,,47249.5940777324
"Metropolitan","METC",2022-06-22,,,36491.7446953846,11700.1918519231,49245.2939453846,,45098.6804039744
"Metropolitan","METC",2022-06-26,,,46665.0325063077,14532.0840571,66817.7916415385,,47271.5046206763
"Metropolitan","METC",2022-06-29,,,34058.5134793077,7198.6754381,48594.8715988462,,45834.142093875
"Metropolitan","METC",2022-07-03,,,23642.8206100923,5179.93326774615,35289.951138,,42665.4379435724
"Metropolitan","METC",2022-07-06,,,26134.3396023846,37269.9798119923,34548.8352271538,,38312.9450793256
"Metropolitan","METC",2022-07-10,,,31875.116314,3821.05971756154,42255.3026836154,,35834.5287929122
"Metropolitan","METC",2022-07-13,,,36240.6435417692,4400.21255373077,46216.9785533846,,35513.8573475526
"Metropolitan","METC",2022-07-17,,,38051.2198586923,3985.37560034615,42464.2503275385,,37150.4023018404
"Metropolitan","METC",2022-07-20,,,32858.2724008462,1036.20203214615,41355.4614484615,,38354.3538007019
"Metropolitan","METC",2022-07-24,,,28709.7695023846,1978.87540166923,43565.3101123077,,38335.7714224423
"Metropolitan","METC",2022-07-27,,,29981.5064654615,527.300440384615,44765.8453781538,,37799.8774329359
"Metropolitan","METC",2022-07-31,,,30264.5309978462,257.655226738462,45655.2677630769,,37407.0678559391
